timestamp,activity,heart_rate
3523.59,rope jumping,143.0
3523.7,rope jumping,143.0
3523.81,rope jumping,143.0
3523.92,rope jumping,143.0
3524.03,rope jumping,143.0
3524.14,rope jumping,144.0
3524.25,rope jumping,144.0
3524.36,rope jumping,144.0
3524.47,rope jumping,144.0
3524.58,rope jumping,144.0
3524.69,rope jumping,144.0
3524.8,rope jumping,144.0
3524.91,rope jumping,144.0
3525.01,rope jumping,145.0
3525.13,rope jumping,145.0
3525.23,rope jumping,145.0
3525.34,rope jumping,145.0
3525.45,rope jumping,145.0
3525.56,rope jumping,145.0
3525.67,rope jumping,145.0
3525.78,rope jumping,145.0
3525.89,rope jumping,146.0
3526.0,rope jumping,146.0
3526.11,rope jumping,146.0
3526.22,rope jumping,146.0
3526.33,rope jumping,146.0
3526.44,rope jumping,146.0
3526.55,rope jumping,146.0
3526.66,rope jumping,146.0
3526.76,rope jumping,147.0
3526.88,rope jumping,147.0
3526.98,rope jumping,147.0
3527.09,rope jumping,147.0
3527.2,rope jumping,147.0
3527.31,rope jumping,147.0
3527.42,rope jumping,147.0
3527.53,rope jumping,147.0
3527.64,rope jumping,148.0
3527.75,rope jumping,148.0
3527.86,rope jumping,148.0
3527.97,rope jumping,148.0
3528.08,rope jumping,148.0
3528.19,rope jumping,148.0
3528.3,rope jumping,148.0
3528.41,rope jumping,148.0
3528.51,rope jumping,149.0
3528.63,rope jumping,149.0
3528.73,rope jumping,149.0
3528.84,rope jumping,149.0
3528.95,rope jumping,149.0
3529.06,rope jumping,149.0
3529.17,rope jumping,149.0
3529.28,rope jumping,149.0
3529.39,rope jumping,151.0
3529.5,rope jumping,151.0
3529.61,rope jumping,151.0
3529.72,rope jumping,151.0
3529.83,rope jumping,151.0
3529.94,rope jumping,151.0
3530.05,rope jumping,151.0
3530.16,rope jumping,151.0
3530.26,rope jumping,152.0
3530.38,rope jumping,152.0
3530.48,rope jumping,152.0
3530.59,rope jumping,152.0
3530.7,rope jumping,152.0
3530.81,rope jumping,152.0
3530.92,rope jumping,152.0
3531.03,rope jumping,152.0
3531.14,rope jumping,154.0
3531.25,rope jumping,154.0
3531.36,rope jumping,154.0
3531.47,rope jumping,154.0
3531.58,rope jumping,154.0
3531.69,rope jumping,154.0
3531.8,rope jumping,154.0
3531.91,rope jumping,154.0
3532.01,rope jumping,154.0
3532.13,rope jumping,155.0
3532.23,rope jumping,155.0
3532.34,rope jumping,155.0
3532.45,rope jumping,155.0
3532.56,rope jumping,155.0
3532.67,rope jumping,155.0
3532.78,rope jumping,155.0
3532.89,rope jumping,155.0
3533.0,rope jumping,156.0
3533.11,rope jumping,156.0
3533.22,rope jumping,156.0
3533.33,rope jumping,156.0
3533.44,rope jumping,156.0
3533.55,rope jumping,156.0
3533.66,rope jumping,156.0
3533.76,rope jumping,156.0
3533.88,rope jumping,158.0
3533.98,rope jumping,158.0
3534.09,rope jumping,158.0
3534.2,rope jumping,158.0
3534.31,rope jumping,158.0
3534.42,rope jumping,158.0
3534.53,rope jumping,158.0
3534.64,rope jumping,159.0
3534.75,rope jumping,159.0
3534.86,rope jumping,159.0
3534.97,rope jumping,159.0
3535.08,rope jumping,159.0
3535.19,rope jumping,159.0
3535.3,rope jumping,159.0
3535.41,rope jumping,159.0
3535.51,rope jumping,160.0
3535.63,rope jumping,160.0
3535.73,rope jumping,160.0
3535.84,rope jumping,160.0
3535.95,rope jumping,160.0
3536.06,rope jumping,160.0
3536.17,rope jumping,160.0
3536.28,rope jumping,160.0
3536.39,rope jumping,161.0
3536.5,rope jumping,161.0
3536.61,rope jumping,161.0
3536.72,rope jumping,161.0
3536.83,rope jumping,161.0
3536.94,rope jumping,161.0
3537.05,rope jumping,161.0
3537.16,rope jumping,161.0
3537.26,rope jumping,162.0
3537.38,rope jumping,162.0
3537.48,rope jumping,162.0
3537.59,rope jumping,162.0
3537.7,rope jumping,162.0
3537.81,rope jumping,162.0
3537.92,rope jumping,162.0
3538.03,rope jumping,162.0
3538.14,rope jumping,163.0
3538.25,rope jumping,163.0
3538.36,rope jumping,163.0
3538.47,rope jumping,163.0
3538.58,rope jumping,163.0
3538.69,rope jumping,163.0
3538.8,rope jumping,163.0
3538.91,rope jumping,163.0
3539.01,rope jumping,164.0
3539.13,rope jumping,164.0
3539.23,rope jumping,164.0
3539.34,rope jumping,164.0
3539.45,rope jumping,164.0
3539.56,rope jumping,164.0
3539.67,rope jumping,164.0
3539.78,rope jumping,164.0
3539.89,rope jumping,165.0
3540.0,rope jumping,165.0
3540.11,rope jumping,165.0
3540.22,rope jumping,165.0
3540.33,rope jumping,165.0
3540.44,rope jumping,165.0
3540.55,rope jumping,165.0
3540.66,rope jumping,165.0
3540.76,rope jumping,165.0
3540.88,rope jumping,165.0
3540.98,rope jumping,165.0
3541.09,rope jumping,165.0
3541.2,rope jumping,165.0
3541.31,rope jumping,165.0
3541.42,rope jumping,165.0
3541.53,rope jumping,165.0
3541.64,rope jumping,166.0
3541.75,rope jumping,166.0
3541.86,rope jumping,166.0
3541.97,rope jumping,166.0
3542.08,rope jumping,166.0
3542.19,rope jumping,166.0
3542.3,rope jumping,166.0
3542.41,rope jumping,166.0
3542.51,rope jumping,167.0
3542.63,rope jumping,167.0
3542.73,rope jumping,167.0
3542.84,rope jumping,167.0
3542.95,rope jumping,167.0
3543.06,rope jumping,167.0
3543.17,rope jumping,167.0
3543.28,rope jumping,167.0
3543.39,rope jumping,167.0
3543.5,rope jumping,168.0
3543.61,rope jumping,168.0
3543.72,rope jumping,168.0
3543.83,rope jumping,168.0
3543.94,rope jumping,168.0
3544.05,rope jumping,168.0
3544.16,rope jumping,168.0
3544.26,rope jumping,168.0
3544.38,rope jumping,168.0
3544.48,rope jumping,168.0
3544.59,rope jumping,168.0
3544.7,rope jumping,168.0
3544.81,rope jumping,168.0
3544.92,rope jumping,168.0
3545.03,rope jumping,168.0
3545.14,rope jumping,168.0
3545.25,rope jumping,169.0
3545.36,rope jumping,169.0
3545.47,rope jumping,169.0
3545.58,rope jumping,169.0
3545.69,rope jumping,169.0
3545.8,rope jumping,169.0
3545.91,rope jumping,169.0
3546.01,rope jumping,169.0
3546.13,rope jumping,170.0
3546.23,rope jumping,170.0
3546.34,rope jumping,170.0
3546.45,rope jumping,170.0
3546.56,rope jumping,170.0
3546.67,rope jumping,170.0
3546.78,rope jumping,170.0
3546.89,rope jumping,170.0
3547.0,rope jumping,170.0
3547.11,rope jumping,170.0
3547.22,rope jumping,170.0
3547.33,rope jumping,170.0
3547.44,rope jumping,170.0
3547.55,rope jumping,170.0
3547.66,rope jumping,170.0
3547.76,rope jumping,171.0
3547.88,rope jumping,171.0
3547.98,rope jumping,171.0
3548.09,rope jumping,171.0
3548.2,rope jumping,171.0
3548.31,rope jumping,171.0
3548.42,rope jumping,171.0
3548.53,rope jumping,171.0
3548.64,rope jumping,171.0
3548.75,rope jumping,171.0
3548.86,rope jumping,171.0
3548.97,rope jumping,171.0
3549.08,rope jumping,171.0
3549.19,rope jumping,171.0
3549.3,rope jumping,171.0
3549.41,rope jumping,171.0
3549.51,rope jumping,172.0
3549.63,rope jumping,172.0
3549.73,rope jumping,172.0
3549.84,rope jumping,172.0
3549.95,rope jumping,172.0
3550.06,rope jumping,172.0
3550.17,rope jumping,172.0
3550.28,rope jumping,172.0
3550.39,rope jumping,172.0
3550.5,rope jumping,172.0
3550.61,rope jumping,172.0
3550.72,rope jumping,172.0
3550.83,rope jumping,172.0
3550.94,rope jumping,172.0
3551.05,rope jumping,172.0
3551.16,rope jumping,172.0
3551.26,rope jumping,173.0
3551.38,rope jumping,173.0
3551.48,rope jumping,173.0
3551.59,rope jumping,173.0
3551.7,rope jumping,173.0
3551.81,rope jumping,173.0
3551.92,rope jumping,173.0
3552.03,rope jumping,173.0
3552.14,rope jumping,173.0
3552.25,rope jumping,173.0
3552.36,rope jumping,173.0
3552.47,rope jumping,173.0
3552.58,rope jumping,173.0
3552.69,rope jumping,173.0
3552.8,rope jumping,173.0
3552.91,rope jumping,173.0
3553.01,rope jumping,174.0
3553.13,rope jumping,174.0
3553.23,rope jumping,174.0
3553.34,rope jumping,174.0
3553.45,rope jumping,174.0
3553.56,rope jumping,174.0
3553.67,rope jumping,174.0
3553.78,rope jumping,174.0
3553.89,rope jumping,174.0
3554.0,rope jumping,174.0
3554.11,rope jumping,174.0
3554.22,rope jumping,174.0
3554.33,rope jumping,174.0
3554.44,rope jumping,174.0
3554.55,rope jumping,174.0
3554.66,rope jumping,174.0
3554.76,rope jumping,174.0
3554.88,rope jumping,174.0
3554.98,rope jumping,174.0
3555.09,rope jumping,174.0
3555.2,rope jumping,174.0
3555.31,rope jumping,174.0
3555.42,rope jumping,174.0
3555.53,rope jumping,174.0
3555.64,rope jumping,175.0
3555.75,rope jumping,175.0
3555.86,rope jumping,175.0
3555.97,rope jumping,175.0
3556.08,rope jumping,175.0
3556.19,rope jumping,175.0
3556.3,rope jumping,175.0
3556.41,rope jumping,175.0
3556.51,rope jumping,175.0
3556.63,rope jumping,175.0
3556.73,rope jumping,175.0
3556.84,rope jumping,175.0
3556.95,rope jumping,175.0
3557.06,rope jumping,175.0
3557.17,rope jumping,175.0
3557.28,rope jumping,175.0
3557.39,rope jumping,176.0
3557.5,rope jumping,176.0
3557.61,rope jumping,176.0
3557.72,rope jumping,176.0
3557.83,rope jumping,176.0
3557.94,rope jumping,176.0
3558.05,rope jumping,176.0
3558.16,rope jumping,176.0
3558.26,rope jumping,176.0
3558.38,rope jumping,176.0
3558.48,rope jumping,176.0
3558.59,rope jumping,176.0
3558.7,rope jumping,176.0
3558.81,rope jumping,176.0
3558.92,rope jumping,176.0
3559.03,rope jumping,176.0
3559.14,rope jumping,176.0
3559.25,rope jumping,176.0
3559.36,rope jumping,176.0
3559.47,rope jumping,176.0
3559.58,rope jumping,176.0
3559.69,rope jumping,176.0
3559.8,rope jumping,176.0
3559.91,rope jumping,176.0
3560.01,rope jumping,176.0
3560.13,rope jumping,176.0
3560.23,rope jumping,176.0
3560.34,rope jumping,176.0
3560.45,rope jumping,176.0
3560.56,rope jumping,176.0
3560.67,rope jumping,176.0
3560.78,rope jumping,176.0
3560.89,rope jumping,177.0
3561.0,rope jumping,177.0
3561.11,rope jumping,177.0
3561.22,rope jumping,177.0
3561.33,rope jumping,177.0
3561.44,rope jumping,177.0
3561.55,rope jumping,177.0
3561.66,rope jumping,177.0
3561.76,rope jumping,177.0
3561.88,rope jumping,177.0
3561.98,rope jumping,177.0
3562.09,rope jumping,177.0
3562.2,rope jumping,177.0
3562.31,rope jumping,177.0
3562.42,rope jumping,177.0
3562.53,rope jumping,177.0
3562.64,rope jumping,177.0
3562.75,rope jumping,177.0
3562.86,rope jumping,177.0
3562.97,rope jumping,177.0
3563.08,rope jumping,177.0
3563.19,rope jumping,177.0
3563.3,rope jumping,177.0
3563.41,rope jumping,177.0
3563.51,rope jumping,177.0
3563.63,rope jumping,177.0
3563.73,rope jumping,177.0
3563.84,rope jumping,177.0
3563.95,rope jumping,177.0
3564.06,rope jumping,177.0
3564.17,rope jumping,177.0
3564.28,rope jumping,177.0
3564.39,rope jumping,177.0
3564.5,rope jumping,178.0
3564.61,rope jumping,178.0
3564.72,rope jumping,178.0
3564.83,rope jumping,178.0
3564.94,rope jumping,178.0
3565.05,rope jumping,178.0
3565.16,rope jumping,178.0
3565.26,rope jumping,178.0
3565.38,rope jumping,178.0
3565.48,rope jumping,178.0
3565.59,rope jumping,178.0
3565.7,rope jumping,178.0
3565.81,rope jumping,178.0
3565.92,rope jumping,178.0
3566.03,rope jumping,178.0
3566.14,rope jumping,178.0
3566.25,rope jumping,178.0
3566.36,rope jumping,178.0
3566.47,rope jumping,178.0
3566.58,rope jumping,178.0
3566.69,rope jumping,178.0
3566.8,rope jumping,178.0
3566.91,rope jumping,178.0
3567.01,rope jumping,178.0
3567.13,rope jumping,178.0
3567.23,rope jumping,178.0
3567.34,rope jumping,178.0
3567.45,rope jumping,178.0
3567.56,rope jumping,178.0
3567.67,rope jumping,178.0
3567.78,rope jumping,178.0
3567.89,rope jumping,178.0
3568.0,rope jumping,179.0
3568.11,rope jumping,179.0
3568.22,rope jumping,179.0
3568.33,rope jumping,179.0
3568.44,rope jumping,179.0
3568.55,rope jumping,179.0
3568.66,rope jumping,179.0
3568.76,rope jumping,179.0
3568.88,rope jumping,179.0
3568.98,rope jumping,179.0
3569.09,rope jumping,179.0
3569.2,rope jumping,179.0
3569.31,rope jumping,179.0
3569.42,rope jumping,179.0
3569.53,rope jumping,179.0
3569.64,rope jumping,179.0
3569.75,rope jumping,179.0
3569.86,rope jumping,179.0
3569.97,rope jumping,179.0
3570.08,rope jumping,179.0
3570.19,rope jumping,179.0
3570.3,rope jumping,179.0
3570.41,rope jumping,179.0
3570.51,rope jumping,179.0
3570.63,rope jumping,179.0
3570.73,rope jumping,179.0
3570.84,rope jumping,179.0
3570.95,rope jumping,179.0
3571.06,rope jumping,179.0
3571.17,rope jumping,179.0
3571.28,rope jumping,179.0
3571.39,rope jumping,179.0
3571.5,rope jumping,180.0
3571.61,rope jumping,180.0
3571.72,rope jumping,180.0
3571.83,rope jumping,180.0
3571.94,rope jumping,180.0
3572.05,rope jumping,180.0
3572.16,rope jumping,180.0
3572.26,rope jumping,180.0
3572.38,rope jumping,180.0
3572.48,rope jumping,180.0
3572.59,rope jumping,180.0
3572.7,rope jumping,180.0
3572.81,rope jumping,180.0
3572.92,rope jumping,180.0
3573.03,rope jumping,180.0
3573.14,rope jumping,180.0
3573.25,rope jumping,180.0
3573.36,rope jumping,180.0
3573.47,rope jumping,180.0
3573.58,rope jumping,180.0
3573.69,rope jumping,180.0
3573.8,rope jumping,180.0
3573.91,rope jumping,180.0
3574.01,rope jumping,180.0
3574.13,rope jumping,180.0
3574.23,rope jumping,180.0
3574.34,rope jumping,180.0
3574.45,rope jumping,180.0
3574.56,rope jumping,180.0
3574.67,rope jumping,180.0
3574.78,rope jumping,180.0
3574.89,rope jumping,180.0
3575.0,rope jumping,180.0
3575.11,rope jumping,180.0
3575.22,rope jumping,180.0
3575.33,rope jumping,180.0
3575.44,rope jumping,180.0
3575.55,rope jumping,180.0
3575.66,rope jumping,180.0
3575.76,rope jumping,180.0
3575.88,rope jumping,180.0
3575.98,rope jumping,180.0
3576.09,rope jumping,180.0
3576.2,rope jumping,180.0
3576.31,rope jumping,180.0
3576.42,rope jumping,180.0
3576.53,rope jumping,180.0
3576.64,rope jumping,181.0
3576.75,rope jumping,181.0
3576.86,rope jumping,181.0
3576.97,rope jumping,181.0
3577.08,rope jumping,181.0
3577.19,rope jumping,181.0
3577.3,rope jumping,181.0
3577.41,rope jumping,181.0
3577.51,rope jumping,181.0
3577.63,rope jumping,181.0
3577.73,rope jumping,181.0
3577.84,rope jumping,181.0
3577.95,rope jumping,181.0
3578.06,rope jumping,181.0
3578.17,rope jumping,181.0
3578.28,rope jumping,181.0
3578.39,rope jumping,181.0
3578.5,rope jumping,181.0
3578.61,rope jumping,181.0
3578.72,rope jumping,181.0
3578.83,rope jumping,181.0
3578.94,rope jumping,181.0
3579.05,rope jumping,181.0
3579.16,rope jumping,181.0
3579.26,rope jumping,181.0
3579.38,rope jumping,181.0
3579.48,rope jumping,181.0
3579.59,rope jumping,181.0
3579.7,rope jumping,181.0
3579.81,rope jumping,181.0
3579.92,rope jumping,181.0
3580.03,rope jumping,181.0
3580.14,rope jumping,181.0
3580.25,rope jumping,181.0
3580.36,rope jumping,181.0
3580.47,rope jumping,181.0
3580.58,rope jumping,181.0
3580.69,rope jumping,181.0
3580.8,rope jumping,181.0
3580.91,rope jumping,181.0
3581.01,rope jumping,181.0
3581.13,rope jumping,181.0
3581.23,rope jumping,181.0
3581.34,rope jumping,181.0
3581.45,rope jumping,181.0
3581.56,rope jumping,181.0
3581.67,rope jumping,181.0
3581.78,rope jumping,181.0
3581.89,rope jumping,181.0
3582.0,rope jumping,181.0
3582.11,rope jumping,181.0
3582.22,rope jumping,181.0
3582.33,rope jumping,181.0
3582.44,rope jumping,181.0
3582.55,rope jumping,181.0
3582.66,rope jumping,181.0
3582.76,rope jumping,181.0
3582.88,rope jumping,181.0
3582.98,rope jumping,181.0
3583.09,rope jumping,181.0
3583.2,rope jumping,181.0
3583.31,rope jumping,181.0
3583.42,rope jumping,181.0
3583.53,rope jumping,181.0
3583.64,rope jumping,181.0
3583.75,rope jumping,181.0
3583.86,rope jumping,181.0
3583.97,rope jumping,181.0
3584.08,rope jumping,181.0
3584.19,rope jumping,181.0
3584.3,rope jumping,181.0
3584.41,rope jumping,181.0
3584.51,rope jumping,181.0
3584.63,rope jumping,181.0
3584.73,rope jumping,181.0
3584.84,rope jumping,181.0
3584.95,rope jumping,181.0
3585.06,rope jumping,181.0
3585.17,rope jumping,181.0
3585.28,rope jumping,181.0
3585.39,rope jumping,181.0
3585.5,rope jumping,181.0
3585.61,rope jumping,181.0
3585.72,rope jumping,181.0
3585.83,rope jumping,181.0
3585.94,rope jumping,181.0
3586.05,rope jumping,181.0
3586.16,rope jumping,181.0
3586.26,rope jumping,181.0
3586.38,rope jumping,181.0
3586.48,rope jumping,181.0
3586.59,rope jumping,181.0
3586.7,rope jumping,181.0
3586.81,rope jumping,181.0
3586.92,rope jumping,181.0
3587.03,rope jumping,181.0
3587.14,rope jumping,181.0
3587.25,rope jumping,181.0
3587.36,rope jumping,181.0
3587.47,rope jumping,181.0
3587.58,rope jumping,181.0
3587.69,rope jumping,181.0
3587.8,rope jumping,181.0
3587.91,rope jumping,181.0
3588.01,rope jumping,181.0
3588.13,rope jumping,181.0
3588.23,rope jumping,181.0
3588.34,rope jumping,181.0
3588.45,rope jumping,181.0
3588.56,rope jumping,181.0
3588.67,rope jumping,181.0
3588.78,rope jumping,181.0
3588.89,rope jumping,181.0
3589.0,rope jumping,181.0
3589.11,rope jumping,181.0
3589.22,rope jumping,181.0
3589.33,rope jumping,181.0
3589.44,rope jumping,181.0
3589.55,rope jumping,181.0
3589.66,rope jumping,181.0
3589.76,rope jumping,181.0
3589.88,rope jumping,181.0
3589.98,rope jumping,181.0
3590.09,rope jumping,181.0
3590.2,rope jumping,181.0
3590.31,rope jumping,181.0
3590.42,rope jumping,181.0
3590.53,rope jumping,181.0
3590.64,rope jumping,181.0
3590.75,rope jumping,181.0
3590.86,rope jumping,181.0
3590.97,rope jumping,181.0
3591.08,rope jumping,181.0
3591.19,rope jumping,181.0
3591.3,rope jumping,181.0
3591.41,rope jumping,181.0
3591.51,rope jumping,181.0
3591.63,rope jumping,181.0
3591.73,rope jumping,181.0
3591.84,rope jumping,181.0
3591.95,rope jumping,181.0
3592.06,rope jumping,181.0
3592.17,rope jumping,181.0
3592.28,rope jumping,181.0
3592.39,rope jumping,181.0
3592.5,rope jumping,181.0
3592.61,rope jumping,181.0
3592.72,rope jumping,181.0
3592.83,rope jumping,181.0
3592.94,rope jumping,181.0
3593.05,rope jumping,181.0
3593.16,rope jumping,181.0
3593.26,rope jumping,181.0
3593.38,rope jumping,181.0
3593.48,rope jumping,181.0
3593.59,rope jumping,181.0
3593.7,rope jumping,181.0
3593.81,rope jumping,181.0
3593.92,rope jumping,181.0
3594.03,rope jumping,181.0
3594.14,rope jumping,181.0
3594.25,rope jumping,181.0
3594.36,rope jumping,181.0
3594.47,rope jumping,181.0
3594.58,rope jumping,181.0
3594.69,rope jumping,181.0
3594.8,rope jumping,181.0
3594.91,rope jumping,181.0
3595.01,rope jumping,181.0
3595.13,rope jumping,181.0
3595.23,rope jumping,181.0
3595.34,rope jumping,181.0
3595.45,rope jumping,181.0
3595.56,rope jumping,181.0
3595.67,rope jumping,181.0
3595.78,rope jumping,181.0
3595.89,rope jumping,181.0
3596.0,rope jumping,181.0
3596.11,rope jumping,181.0
3596.22,rope jumping,181.0
3596.33,rope jumping,181.0
3596.44,rope jumping,181.0
3596.55,rope jumping,181.0
3596.66,rope jumping,181.0
3596.76,rope jumping,181.0
3596.88,rope jumping,181.0
3596.98,rope jumping,181.0
3597.09,rope jumping,181.0
3597.2,rope jumping,181.0
3597.31,rope jumping,181.0
3597.42,rope jumping,181.0
3597.53,rope jumping,181.0
3597.64,rope jumping,181.0
3597.75,rope jumping,181.0
3597.86,rope jumping,181.0
3597.97,rope jumping,181.0
3598.08,rope jumping,181.0
3598.19,rope jumping,181.0
3598.3,rope jumping,181.0
3598.41,rope jumping,181.0
3598.51,rope jumping,181.0
3598.63,rope jumping,181.0
3598.73,rope jumping,181.0
3598.84,rope jumping,181.0
3598.95,rope jumping,181.0
3599.06,rope jumping,181.0
3599.17,rope jumping,181.0
3599.28,rope jumping,181.0
3599.39,rope jumping,181.0
3599.5,rope jumping,181.0
3599.61,rope jumping,181.0
3599.72,rope jumping,181.0
3599.83,rope jumping,181.0
3599.94,rope jumping,181.0
3600.05,rope jumping,181.0
3600.16,rope jumping,181.0
3600.26,rope jumping,181.0
3600.38,rope jumping,181.0
3600.48,rope jumping,181.0
3600.59,rope jumping,181.0
3600.7,rope jumping,181.0
3600.81,rope jumping,181.0
3600.92,rope jumping,181.0
3601.03,rope jumping,181.0
3601.14,rope jumping,181.0
3601.25,rope jumping,181.0
3601.36,rope jumping,181.0
3601.47,rope jumping,181.0
3601.58,rope jumping,181.0
3601.69,rope jumping,181.0
3601.8,rope jumping,181.0
3601.91,rope jumping,181.0
3602.01,rope jumping,181.0
3602.13,rope jumping,181.0
3602.23,rope jumping,181.0
3602.34,rope jumping,181.0
3602.45,rope jumping,181.0
3602.56,rope jumping,181.0
3602.67,rope jumping,181.0
3602.78,rope jumping,181.0
3602.89,rope jumping,181.0
3603.0,rope jumping,181.0
3603.11,rope jumping,181.0
3603.22,rope jumping,181.0
3603.33,rope jumping,181.0
3603.44,rope jumping,181.0
3603.55,rope jumping,181.0
3603.66,rope jumping,181.0
3603.76,rope jumping,181.0
3603.88,rope jumping,181.0
